Dataset ID,File Path,File Size Bytes,SHA256,Integrity Status,Raw Lock Status
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img022536_a0bc8906.jpg,6470,ab0e362f2d210c039075fc8da990cf6cbf9be00bb0a342d85d9e0b3dc7c2166c,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img025382_3590e54f.jpg,11790,0111d5f00ba5e05bf470db567966d3081a40411c64ca54327516ba3b084be9eb,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img028119_04abc943.jpg,14154,745945d13133e7f6e3ffe56c77d17185d7ecbe79f31540c60f35dfa0b1e0b2f6,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img030852_f4e073de.jpg,8909,557214e03515c097b56922238dd5f4dce4ecd76b0713db81b8910c00cb9c3df2,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img033469_9903ec35.jpg,15619,da38a297c68b972247cdb47d9ef2020c980f4da8f3f04b2eae1e6aac69936b8c,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img036118_0820323e.jpg,17127,f8b0cee49834f1246c50962ac558f02ffd36a50f2c894f53b179ee583e07c1b7,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img039038_08abb22e.jpg,5718,cfc2b8ea44fa2504b612597e30afe0c027a05cb0dd5a9cd0d4168e8de8ff83ea,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img041725_27b44451.jpg,34568,40681f0f73e0c8fff2b8e067933c319e8435d02c90a4cb715a7a92e392f9878e,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img044682_2ba04523.jpg,24171,3635a508d6ba2f5de739d2bf1e9e63396c6e01808f17324d3716dd16a35b0fce,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img047480_bd77c7a2.jpg,6484,5636bbb1420df753ef305a429924a08d6f90465b6fa68e94e1b4affd34b9d16f,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img050453_3b666b40.jpg,8573,102f98294de4f9fed1a7ee813c04e1a4c961e59f6e4aa07ae59da26a1cae1d83,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img053235_6f5950b5.jpg,6474,9503daf90cc50470489905dab0fc333f55cb588039790534e356d9f3dbbf093a,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img056041_fd2f4c1c.jpg,5476,b83bc4137d1c7d632b1f8cc9a2eca475fa903e6e003e96f180e9d80a9a1b2fa6,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img058880_fbfd492e.jpg,5254,ed40a9907e9cfab1ca0ef5cb6091506f5a7897984417fbf714d5d5e18988ca91,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img061663_01e425fd.jpg,8607,e49cac52310193d5178e9e61231a138aaa0775fbc7e618f3fe17ab245ab950fc,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img064491_f2fa35b7.jpg,12814,6116f4aa9b48329fe722ac39e8e0c858637cba956d93b611e988bd5abdf4b02d,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img067233_0b63ce60.jpg,16411,b1c9efc433899b8f7b868e71078c35410dd37e965b31c537a17ac1acfbb3a707,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/ffhq_img069999_c2b44256.jpg,6460,445fd8e804269abd885557e9fdcf1a83bb9d156f2545905bc8c3238304d815c8,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/metfaces_img000671_df99e076.jpg,8600,83866f405faea42423651c32e3a066b14f4e722f6be764a850f554115289b902,sample_ok,read_only_scan
DS0001,/kaggle/input/datasets/isthisdeception/ds0001-artifact-face-subset/raw/DS0001/artifact_face_subset_50k/raw/DS0001/real/metfaces_img001334_91a39c95.jpg,12569,7b2331c16592032bd39d4408980529438b47fe2f2f83002a820f626d94273d03,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_2384/2.jpg/id_2837_6.png/0C_interText_optDM_5_alpha=1.5.png,84219,9915b36a4dcab77902d4ae93a0c5fb63c8120e5bbcebe79106218e53b443c6bb,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_2366/4.jpg/id_2623_0.png/0C_interText_optDM_5_alpha=1.5.png,88242,95441c51606fb58143c259cf17eb180446be4ca26bfbcfecdc17f4c98a81116f,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_0948/4.jpg/id_1724_2.png/0C_interText_optDM_5_alpha=1.5.png,90612,720f3a87c576c8183fbc4bc885cc95b4bfb99acf9e5c9d5e2cc364e91153ffa9,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_1764/6.jpg/id_2492_8.png/0C_interText_optDM_5_alpha=1.5.png,91271,455b2db6e21e64d12ea12838070ebde3bd5fd41ed8131e3beb82041783dacbba,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_0978/5.jpg/id_2390_0.png/0C_interText_optDM_5_alpha=1.5.png,95426,4301bea1b9e07c773e7b3fbb52b7fa0f583931da8cd398f5c465640fc31e0216,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_2432/6.jpg/id_2331_5.png/0C_interText_optDM_5_alpha=1.5.png,93035,777b5f0097e63b86d474e91a41929a2f1b24da993be8c9843c327867001a6e83,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_0828/7.jpg/id_1258_5.png/0C_interText_optDM_5_alpha=1.5.png,84557,f0af6206e0cf2a9b8ce9fad7cdb2807b78195ba5e4832e5ac6679f152356ce46,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/CoDiff/CoDiff/id_0744/3.jpg/id_2075_5.png/0C_interText_optDM_5_alpha=1.5.png,90622,8bb02008a1d593c503c5d52aec1fa3ad0052c0569a3425d88af2f90bb1f4d28a,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_2423/2.jpg_3/img_000.png,485292,ade0714ffe6b003dac0d060c7ed4b1412c0098714cf5e3f2f3539bcb0d1b1b04,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_1295/13.jpg_2/img_003.png,422538,c35b813934add2463670ebec51bdedd84288c35022789e8e8a27a5eaa1871ecb,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_1974/10.jpg_2/img_001.png,405200,89910def19b5106bad5a574f24a6353fcbd1d6afc9810192565d00599600d341,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_2691/3.jpg_1/img_001.png,446963,dff93a4d7d084cd0b42c59df19baabe38300b697770613e5d735595de8a97f76,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_1707/0.jpg_2/img_002.png,462283,4d1fb428f5807fe9aabee037ed79c6efcabd7ee59bf233c66a5f05cc757569c6,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_1832/8.jpg_2/img_000.png,352325,88d50febeb28c38635e735ddb336fe2002ceb08d383bba6e6f9fa522a53edb41,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_2804/0.jpg_2/img_000.png,417503,e127a63dfd207663cdb60fdd5ef3806e2e3910a135080a41e091327572a89d24,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/Imagic/Imagic/id_1170/3.jpg_2/img_000.png,355796,78c4742b10e1b68ce8d17890110107dd58764e9aa3695a43545db99832182d5f,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_1406/seed_5/1.jpg_3/gene.png,417576,3f4a7577bcd6d6362bc4fb59c0ee97a2efcdf920048867b30a037ef1b7948a49,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_1892/seed_2/4.jpg_1/gene.png,303140,48e5a8ce6ec8966136beee34bdefe555b1048f0e76b2728f65bb6903add23793,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2752/seed_4/4.jpg_3/gene.png,372894,7179a677c6bb444cc125daeb47155416dead0e59e20f916d63291fe96766ffbd,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2310/seed_7/3.jpg_0/gene.png,302542,6cdbf17e936d0866721250959f60e03c0ad11222b9ad9c6cbc277a9c1d56ffbb,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2160/seed_4/6.jpg_0/gene.png,349908,f6099f9ef5493e362fb3b42e312b8bd632f973a0ff0b9fdcf528af6f282683c7,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_0434/seed_4/4.jpg_2/gene.png,375051,fd03fe515cf119a962879387d811e08f1e51fd1abe18bb16cd6c99eef9a4996e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_0706/seed_5/1.jpg_3/gene.png,419634,1564ac8aca6eee3479c63b1973f6768fd8f09e4ae33858423764987dfa26a76e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2480/seed_2/0.jpg_2/gene.png,309709,c0be92b493cb488281a28f12a2471de1d75f24a7c5a1db701be6aa51dd7d3d5e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_0354/seed_6/5.jpg_2/gene.png,346562,9607819f904a92dc430c09109be8babc7ae9c7e8bc5103d22028f5d3884eaa49,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_1741/seed_7/3.jpg_2/gene.png,378460,d85805f683064852fbc750e247b82ccf4c3199ebe600946c473e0919ddb1b6b1,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_0156/seed_4/11.jpg_3/gene.png,534506,f50dfc441a61d547a671a1dcd7ef9245ba530bf5d2e209a6e497b68c4e78de14,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2301/seed_6/2.jpg_2/gene.png,330388,d7f6ca4e38bf00322054d79bd5c0fd7f30b766d0079e78605f70ac0702b2c7bd,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2814/seed_6/4.jpg_0/gene.png,292764,ad1c04d8094bad985dbb07863e982fc7a44b64235bf6807ec5cdc0661d56926c,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2202/seed_4/1.jpg_2/gene.png,432486,be950af06369d1efa3233a0b6c3b10598c1c3da6b8fa685fb836b20122bb855a,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FE/cycle_diff/cycle_diff/id_2200/seed_2/8.jpg_2/gene.png,409467,7ea0f0521ee6fe9d639587a9f66b3d77438f554dd7d0527dc9cdbac673b8f29a,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1166/067.jpg,5926,d90e0129a1c47dfa6ba6e27e1d1c9fdbad3cfa908c82c61159dd4e91a10777ed,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1342/012.jpg,4632,2147a5fa1d1412c5839b7d33113bda0c4dd12d11d92760eb6ad67b4373438260,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1058/032.jpg,6146,c8255fe9fcceadbb7975493a0bfcb83cd61d92d9bc352b19749757b23a8d4674,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_0434/016.jpg,4937,889b1ca808c260ad6c527b895d3111783ffcefc3f595081a38fe7fe5075520de,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1098/018.jpg,6197,dbabe95ebcd22724292e2d2fafbd713e906702b78b2b5b572b63122683b98073,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_0978/053.jpg,5776,ef108968086ba6a81dd2d0d8c57edf12b9b995d813d6114ce92500defb6b5677,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1284/098.jpg,5941,de7fa8c911b933be0852b627938f628bc9d233d09b4b11893bd1740e70d8b89d,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1898/071.jpg,5754,453175cd529c1912f25fadeed0be03a490b1dbea34c71d83fbb3b3a9bf5b124e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DCFace/DCFace/id_1656/010.jpg,5337,c28b40d1729c429da77cfd79858e5906d7e6e4fd7db457b3b07a6f412f8eb972,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DiffFace/DiffFace/id_2384/4.jpg/id_0620/img_id_005_002.png,87499,f6e9500343e2ebc74e9ede7689970941119eabbac77f6e32c50bebae11dbbdb6,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DiffFace/DiffFace/id_1974/10.jpg/id_0246/img_id_004_002.png,86559,71c98c1601daaec260fed6683b2116f6c62a7ea9a5bafce4be8faa18a65d9b42,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/FS/DiffFace/DiffFace/id_1284/1.jpg/id_1516/img_id_001_002.png,94866,cc24d90354df2ccbfd48eac198daff62aa43782907fcce78ef68be85623987e4,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/LoRA/LoRA/id_1844/lora_008_000.png,473605,ae595cb3ce63e03c5e101ec6ffa48d77aa6cb0f6b36a3421bd9bd36818da5104,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/LoRA/LoRA/id_0434/Amy_Acker_lora_008_000.png,1272360,d444885e35a8c2e2b7223994d342df32428bd37f2ace633370c7227b3ac68be4,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/LoRA/LoRA/id_0276/lora_004_000.png,115497,8de14fb277d3c4d6f8ac45b0627fc9e5ffba52eb7a7452ac910791018f558b00,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_0630/2424/img_db_003.png,559279,887696195c8e975996ab8b2f0a0b71ca7f8c5a1cd5c7a7b0304c6f8b4373841c,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_1434/2424/img_db_003.png,1002132,45561e79c18877db97d2aa1c7eac3a5b988f9a2e458c4e446d9b356849962366,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_2651/2424/img_db_011.png,428617,881a83b194763d26bc22dea49a392d7dbba172a1443cada6466bd8b2c90e0a88,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_1974/2424/img_db_003.png,117349,080551a2c199d1d470b46428a71129d8336f55ea5b594b1fb53f13b57e317294,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_2480/3243/img_db_002.png,496508,2e1ac1195f070474da693c90e945b30c5239a195c151555419f016eec57d71db,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_1564/2424/img_db_001.png,360076,6a09f78f234b580eb40bf4070fb55eca4d9c364d4819f772e661b9aaa8e89de3,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_1640/2424/img_db_002.png,857324,6cf628b6d00f802999fa30a5076a6ec4973c35c4545612775a9ed3f6407cd435,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/DreamBooth/DreamBooth/id_2390/1024/img_db_004.png,350892,5362e57c4336a86561c06d6e4e0f8b510eb93a7d34e147a99261dedba2b3629e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/FreeDoM_I/FreeDoM_I/id_1166/save_segs/5.jpg/FreeDom_Gene.png,110319,bb21d51a55103cf7cb5045806b27ae319e30cf59f99f3a7a78ceb8a468cf469d,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/FreeDoM_I/FreeDoM_I/id_2422/landmark_face/4.jpg/FreeDom_Gene.png,93760,c44735d5c9842d8e01bdc9ccbc747e84e57e020b4fb35abdb8ebbe0432330835,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/FreeDoM_I/FreeDoM_I/id_1098/landmark_face/7.jpg/FreeDom_Gene.png,75925,bdfd06f7c26e5cf306a3c75d52bb0673ea0e69d5d0633fe028af0c02f393eacb,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/FreeDoM_I/FreeDoM_I/id_1284/save_sketch_2/6.jpg/FreeDom_Gene.png,88776,3986e75a238c3c74ca87a7caf828a93586f8c618ce0a09631221bdff3d27013e,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/FreeDoM_I/FreeDoM_I/id_1743/arcface_face/3.jpg/FreeDom_Gene.png,88074,7c3bfc3c20145d60ff8f05c69e12329b93e4f702932fe1ca094ca95339d14ce0,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_2790/images_2_refine/M1_002/sd2_gene_1_refine.png,643274,0180172fe783bfb18308b38aeca755a84d7b50c48e1e7796ea31eed9b97b64e3,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_1577/images_2_refine/M1_002/sd2_gene_1_refine.png,1631339,541d1bbc3778953074de484ff0d3b52459f2f1ff8d8bc8d907d651b027f778a6,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_2422/images_3_refine/M1_002/sd2_gene_1_refine.png,591162,b098c6056ea4454811da8777ecde4dbd8188fa62ccca707e535cf679bea75843,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_0948/images_refine/M1_036/sd2_gene_1_refine.png,444556,46502f7a7b1417f05f656bc62d79e97858be49288979e431fa65f20245eb4488,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_1818/images_4_refine/M1_004/sd2_gene_1_refine.png,628700,7c5f92b3ff9f663892418e2aeb56f582b60ce3f1dcb8ce5559be75f1e01b6712,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_0988/images_4_refine/M1_007/sd2_gene_1_refine.png,318792,dee0897f4b079af8a7c5aa1e04a38eda0267d256455d039305767639febd3b1f,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_1564/images_3_refine/M1_008/sd2_gene_1_refine.png,555714,76c23909ab4ea78f3c990b4ed809464fec252d3f9b019280359d5fa5a7bb8336,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_1832/images_2_refine/M1_017/sd2_gene_1_refine.png,625512,8610101077d973334436a8cfbe01bd498b99824be81b51d65d9acd851d2eb971,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_2734/images_refine/M1_001/sd2_gene_1_refine.png,1404727,d2a47d550bc82bb78e86b8024ea862443503b1595b11e1813762ff3270550861,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_1898/images_2_refine/M1_014/sd2_gene_1_refine.png,1056466,cfbef8ff69560e5ecd170b922e755f182ac4708bb337092aa6e8b962dc527309,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/I2I/SDXL_Refine/SDXL_Refine/id_2553/images_refine/M1_009/sd2_gene_1_refine.png,299859,e6619e8c39164431e9138ed830dbd1900971c4b8a21aa563e6c36d4fd5fc194f,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/T2I/FreeDoM_T/FreeDoM_T/id_1892/clip_face_3/1069/FreeDom_Gene.png,77529,c0faa459517347523fb14e96394ef118cd09e1a2a54b686425fb2cd662234710,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/T2I/FreeDoM_T/FreeDoM_T/id_2160/clip_face_4/3902/FreeDom_Gene.png,77396,4822596a7cbbb58a134d7875e4c4d7d9cad5a9fb6619da3b57ae75ea4adab5af,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/T2I/FreeDoM_T/FreeDoM_T/id_1724/clip_face_4/5102/FreeDom_Gene.png,90188,65b77d85e931b3f211e4d6c97a665534e395ed3251eaf4456089d99f6bb0b0d4,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/T2I/FreeDoM_T/FreeDoM_T/id_1832/clip_face_4/3932/FreeDom_Gene.png,88664,bc4780b1c1b436a2b6833e4f3b25b30bebb64b11ab37e640d85bbadc8ab3477b,sample_ok,read_only_scan
DS0002,/kaggle/input/datasets/isthisdeception/ds0002-diff-official-test/raw/DS0002/test/T2I/FreeDoM_T/FreeDoM_T/id_0422/clip_face_4/5263/FreeDom_Gene.png,78064,923f28b3cbb56ac4a5022d3bc26b8d4098f2411872eb26c136170465651a1448,sample_ok,read_only_scan
