dataset_id,relative_path,class_label,generator,condition,identity,split,age,gender,race,reason_code,content_hash,original_size,current_size,output_format,exif_stripped,processed_path
DS0005,train/20321.jpg,real,none,train,,train,,,,OK,c670c35637280ef89b288fd613469f07bce801b1434997b16ca012ba6e892d71,224x224,224x224,PNG,true,images/train/20321.png
DS0005,train/72865.jpg,real,none,train,,train,,,,OK,18d5e344c8a8d030c052f41e11b133296158c218ef94f5b27f752a23ebd45935,224x224,224x224,PNG,true,images/train/72865.png
DS0005,train/13049.jpg,real,none,train,,train,,,,OK,205b8293c1bead5a685ee52ea001300dc40bac9bbf7795acfaf128216cef46b3,224x224,224x224,PNG,true,images/train/13049.png
DS0005,train/77780.jpg,real,none,train,,train,,,,OK,7a6020e5d656d206b1e5adef7d4db6adc97c2804ee1fa344b16fc9b4cc18e85e,224x224,224x224,PNG,true,images/train/77780.png
DS0005,train/77805.jpg,real,none,train,,train,,,,OK,58ec01c0c36b1db1ff02b74b64655c8fa73f6f764e3e9b30eae62716fa277fc5,224x224,224x224,PNG,true,images/train/77805.png
DS0005,train/36014.jpg,real,none,train,,train,,,,OK,96fd1de98eddb03d3610d1072df09953143aa3017da5c65df70b87d745de07d7,224x224,224x224,PNG,true,images/train/36014.png
DS0005,train/83946.jpg,real,none,train,,train,,,,OK,5c068f8ae6d8c07b0ee7a02751136b4a7c25e2dee32365bacb9ecbec22603bea,224x224,224x224,PNG,true,images/train/83946.png
DS0005,train/28516.jpg,real,none,train,,train,,,,OK,f1edef2de4c43587dc3ecd413306986d5e21776d9ab6c2d1795830e78f7a665c,224x224,224x224,PNG,true,images/train/28516.png
DS0005,train/11236.jpg,real,none,train,,train,,,,OK,8ae2229504bca58e485b847b726823a2b82785aeaeae0dbc236e45acdefe38fd,224x224,224x224,PNG,true,images/train/11236.png
DS0005,train/67643.jpg,real,none,train,,train,,,,OK,4326e3b4c664fa032b77893a75c8c3e837cc917d33b397619ee4e33ce7a42d01,224x224,224x224,PNG,true,images/train/67643.png
DS0005,train/74684.jpg,real,none,train,,train,,,,OK,7b7a5dce57dcc21e6c0f6bde54352de2c9e39688db23f2b336be98809767cf95,224x224,224x224,PNG,true,images/train/74684.png
DS0005,train/45754.jpg,real,none,train,,train,,,,OK,011fa093b05f54271e440be49fc2ec0999deada043739f01f911f6497d953126,224x224,224x224,PNG,true,images/train/45754.png
DS0005,train/12267.jpg,real,none,train,,train,,,,OK,96274119174b2d9edfbb4a2e1319cfc33f5a67ec007dea6265e4ce89355d8d41,224x224,224x224,PNG,true,images/train/12267.png
DS0005,train/51185.jpg,real,none,train,,train,,,,OK,fc91022288534a073f59a79f96f9ea5335d7c775ff025fa27005c5684eedca93,224x224,224x224,PNG,true,images/train/51185.png
DS0005,train/52138.jpg,real,none,train,,train,,,,OK,880d59dea5cc49a37068cec31f477dcb200a6aada04d7a3e6ff56dd739e0360c,224x224,224x224,PNG,true,images/train/52138.png
DS0005,train/2172.jpg,real,none,train,,train,,,,OK,0fbede420b1066cad24f4b2e7b1c7ad202bd5ddbe6e3bf9ac23674bb5e67f623,224x224,224x224,PNG,true,images/train/2172.png
DS0005,train/18227.jpg,real,none,train,,train,,,,OK,2dd7c131a544614a80c1273cb214938004017df5fa8117740ca461b7a64cc77f,224x224,224x224,PNG,true,images/train/18227.png
DS0005,train/78403.jpg,real,none,train,,train,,,,OK,9cf527cf2d890915b14a72fd0d1a0128e8aa6c2e7eb247f86a82d3ce574358cb,224x224,224x224,PNG,true,images/train/78403.png
DS0005,train/62895.jpg,real,none,train,,train,,,,OK,b9ddce96444f8dc68fd5ca0edba1bce36806633c1937a9d623633e7337a9e871,224x224,224x224,PNG,true,images/train/62895.png
DS0005,train/35702.jpg,real,none,train,,train,,,,OK,c4211612c8830220d6e564b10b8bcdd2f348398e440b352c513bd999992c25db,224x224,224x224,PNG,true,images/train/35702.png
DS0005,train/77038.jpg,real,none,train,,train,,,,OK,f1bb18958518fff4391c7800a4cc07830419c69e9d4136e55aea6db38157b8fc,224x224,224x224,PNG,true,images/train/77038.png
DS0005,train/4765.jpg,real,none,train,,train,,,,OK,db11e5d673db91c6db45d011074d363e4124dc5f872a34bfc481ec13f32255c3,224x224,224x224,PNG,true,images/train/4765.png
DS0005,train/62724.jpg,real,none,train,,train,,,,OK,8cf5dfb0ebb6b1c3341c9aaf65f6a9c9d4d6cff2ca9afc317c14de047faddc08,224x224,224x224,PNG,true,images/train/62724.png
DS0005,train/22270.jpg,real,none,train,,train,,,,OK,37d68cbd1c1b73380d082129ea239c77d1e15ff6f88b73b6bb2215f3264bac52,224x224,224x224,PNG,true,images/train/22270.png
DS0005,train/25990.jpg,real,none,train,,train,,,,OK,36bf1db43e7ba2e2854c88558e238224a58eca54dfc592492c7a8150f95ca94b,224x224,224x224,PNG,true,images/train/25990.png
DS0005,train/42624.jpg,real,none,train,,train,,,,OK,32b9bf02818ed140b8594470480fe63c837876c23c4e6a774848997af380a8a2,224x224,224x224,PNG,true,images/train/42624.png
DS0005,train/21588.jpg,real,none,train,,train,,,,OK,4db44da77eac10698be5d2a85dd135329dcba20cf79f74994b75f43f8f74d772,224x224,224x224,PNG,true,images/train/21588.png
DS0005,train/46545.jpg,real,none,train,,train,,,,OK,fcf2d3ba081f4809b3ec357bf90e1d805b912c0162195eedaae81d4a5e2a05ea,224x224,224x224,PNG,true,images/train/46545.png
DS0005,train/49891.jpg,real,none,train,,train,,,,OK,87503f298f5ab221608480387dd1643532aea5204dec2778c6211ee9fe7586b9,224x224,224x224,PNG,true,images/train/49891.png
DS0005,train/71288.jpg,real,none,train,,train,,,,OK,c838422ec596aa16428ab7f9f726331e49b5455d58e742340f922096bcfc8cba,224x224,224x224,PNG,true,images/train/71288.png
DS0005,train/21947.jpg,real,none,train,,train,,,,OK,9b839581b1b8e6da3fdbc2ec473a979caae19482d2a713174a89142e24560d13,224x224,224x224,PNG,true,images/train/21947.png
DS0005,train/6209.jpg,real,none,train,,train,,,,OK,e8d7ef464a402aafd9637655bb7ee3215b46e19b6364f9bccf3e7b5017e1a284,224x224,224x224,PNG,true,images/train/6209.png
DS0005,train/6899.jpg,real,none,train,,train,,,,OK,ff4cd82b92768d76b86b9558ff275fd27c9feb6fdc19645fcae7c28a3841ba5f,224x224,224x224,PNG,true,images/train/6899.png
DS0005,train/18672.jpg,real,none,train,,train,,,,OK,3d67313e0026cd3ca9c389f310d88282cf4ebfae9f5d7e7680a3fbe601ae6cb8,224x224,224x224,PNG,true,images/train/18672.png
DS0005,train/86120.jpg,real,none,train,,train,,,,OK,8f02d52f26d7a2f58275f486fb305a0fa108ed2e482738e18331eb93da6c044c,224x224,224x224,PNG,true,images/train/86120.png
DS0005,train/78609.jpg,real,none,train,,train,,,,OK,f91e544c3d79a22c49273ff411d5aab1009f67fab05ccb5746570946c2449bf0,224x224,224x224,PNG,true,images/train/78609.png
DS0005,train/45552.jpg,real,none,train,,train,,,,OK,f6be1876276d0472fdae9ec0320ad15e785232344de6d00098a82bd8425882bb,224x224,224x224,PNG,true,images/train/45552.png
DS0005,train/34210.jpg,real,none,train,,train,,,,OK,498d9d7060f2af0746a22b47eb4b02d0f5c875d971c429b8da0d9f11ec623172,224x224,224x224,PNG,true,images/train/34210.png
DS0005,train/63719.jpg,real,none,train,,train,,,,OK,e831e3db3981f713a5fc6f2fd7cf821d93be6aa187cd255fbedb058834f22b84,224x224,224x224,PNG,true,images/train/63719.png
DS0005,train/29491.jpg,real,none,train,,train,,,,OK,0f00637ad47eb95c351a27a03affae45ac690093c054cf3f78e99378e8fa0fb0,224x224,224x224,PNG,true,images/train/29491.png
DS0005,train/8442.jpg,real,none,train,,train,,,,OK,e5cf0513a6d3c2a357ce15a998f8fe8e2a278d3a5e7cc6c6936ca75b1bbcbb05,224x224,224x224,PNG,true,images/train/8442.png
DS0005,train/66206.jpg,real,none,train,,train,,,,OK,f027a4274bb65fcfa5d55a3488b0051207cd6f2f19c299b94636f03553c9ca14,224x224,224x224,PNG,true,images/train/66206.png
DS0005,train/67105.jpg,real,none,train,,train,,,,OK,264b2d01463c969d537b2fefbb99b86c419f478bbe198de91ebfa0261176c9dc,224x224,224x224,PNG,true,images/train/67105.png
DS0005,train/11522.jpg,real,none,train,,train,,,,OK,02af15c588e38a9754d144469d58ae0f83eb3bc49590570037d48521815357b0,224x224,224x224,PNG,true,images/train/11522.png
DS0005,train/85661.jpg,real,none,train,,train,,,,OK,8f619d10f7a8ea4e32b403189a8326d442b25e4d8cb8f823347a0bdbf1b6e532,224x224,224x224,PNG,true,images/train/85661.png
DS0005,train/56895.jpg,real,none,train,,train,,,,OK,8fe1e4e251da05ad2f00474f1d4cf5410a269df5bc2ee042eaadbab7d5ed6ca3,224x224,224x224,PNG,true,images/train/56895.png
DS0005,train/69562.jpg,real,none,train,,train,,,,OK,cfdabbbd8dece13a3d86163c1982afe905eea9e239905fb5fd9a33af0c8b6db7,224x224,224x224,PNG,true,images/train/69562.png
DS0005,train/47102.jpg,real,none,train,,train,,,,OK,6346247b1b81c87882ce8c2fc3e543cc70e7a460e99c820cda61fdebc0f8231c,224x224,224x224,PNG,true,images/train/47102.png
DS0005,train/5068.jpg,real,none,train,,train,,,,OK,3ced5f41663dc267f7bb6ed7b5da6867ba20208185b612d414929b6c36ffa9cc,224x224,224x224,PNG,true,images/train/5068.png
DS0005,train/75075.jpg,real,none,train,,train,,,,OK,280b92a1d352d110400201957a29d8309b269ec9621964cc9a2ad5e4558df5ee,224x224,224x224,PNG,true,images/train/75075.png
DS0005,train/42520.jpg,real,none,train,,train,,,,OK,b5bb766f53a251ca02a6e8ed31792546fd616b72dcc49304f696aa7e89a598ee,224x224,224x224,PNG,true,images/train/42520.png
DS0005,train/11529.jpg,real,none,train,,train,,,,OK,ac8757f54c9fe4afc7911c4a9fe4dea5dcaf0d7f12686e635cc0afa382c4f7c5,224x224,224x224,PNG,true,images/train/11529.png
DS0005,train/67314.jpg,real,none,train,,train,,,,OK,8ba8cc7836ae9e0f1a25224190fedbe47b33c61f763f5d674bebbfcf0ee461d6,224x224,224x224,PNG,true,images/train/67314.png
DS0005,train/11956.jpg,real,none,train,,train,,,,OK,d87d7bfe58328967b491df8a3a6e3626077aa52febafb3afdd840a69b45ab04a,224x224,224x224,PNG,true,images/train/11956.png
DS0005,train/6229.jpg,real,none,train,,train,,,,OK,dafc4e899dfbcd81e2fbf9f49022a772e1a877e267a873aa06c41366caddd4cc,224x224,224x224,PNG,true,images/train/6229.png
DS0005,train/28319.jpg,real,none,train,,train,,,,OK,c3d14b881b2563e210b5ab5270a59958ca67be170a09167726e8a9dcc3b3ee5d,224x224,224x224,PNG,true,images/train/28319.png
DS0005,train/57186.jpg,real,none,train,,train,,,,OK,6c2198b6f39730c399f1f1db75ef7affc1efedf38dcc77510dc6ddccfec20d3f,224x224,224x224,PNG,true,images/train/57186.png
DS0005,train/77876.jpg,real,none,train,,train,,,,OK,df04d35116c1b68718a59405e6ea20ce04b476f7129293ec831e4d0920020526,224x224,224x224,PNG,true,images/train/77876.png
DS0005,train/69602.jpg,real,none,train,,train,,,,OK,26fd19e05b5467829ea15cbe32445fc256fc916ea3135c0369dcee2d45528441,224x224,224x224,PNG,true,images/train/69602.png
DS0005,train/1749.jpg,real,none,train,,train,,,,OK,5b314208dd20c63fd12c9c82f29d94fe8a7b0e7d522d37ed17f6a11621505fe8,224x224,224x224,PNG,true,images/train/1749.png
DS0005,train/51175.jpg,real,none,train,,train,,,,OK,9e58f455b9fb4c7db3d0de76f8857ef4727ca18366368661d3d7c87ad1339a65,224x224,224x224,PNG,true,images/train/51175.png
DS0005,train/71196.jpg,real,none,train,,train,,,,OK,526b588bdcaddef6785dbf20ae4b381fbf1f2338ea14dd7340fe954d2f04cf24,224x224,224x224,PNG,true,images/train/71196.png
DS0005,train/47684.jpg,real,none,train,,train,,,,OK,582a35f8faf8ab8ce6ca7999ae8f1f7401b8f3e55f50e0020afaa9269b1f56de,224x224,224x224,PNG,true,images/train/47684.png
DS0005,train/53873.jpg,real,none,train,,train,,,,OK,11a6af0b88f72dac29b2a438ef30cd7461f4cb17cb866fa734696425e90eb184,224x224,224x224,PNG,true,images/train/53873.png
DS0005,train/73091.jpg,real,none,train,,train,,,,OK,f5e523138ab733b99ed372b6b5f6cad342cb1abd2ff01838d76eb1624031b266,224x224,224x224,PNG,true,images/train/73091.png
DS0005,train/70564.jpg,real,none,train,,train,,,,OK,0ffcab461d830af128bf39ae525cfc5020bef1793e5ae6f8a60a7e4d898624e0,224x224,224x224,PNG,true,images/train/70564.png
DS0005,train/1501.jpg,real,none,train,,train,,,,OK,7903bbce4a520e96b13282a05902c8881f783607c084603585e83a89ab3490b4,224x224,224x224,PNG,true,images/train/1501.png
DS0005,train/9606.jpg,real,none,train,,train,,,,OK,024f34de9be7c5e733dba9da55703ae53ccc20afaa09797a4d7140cb35063b96,224x224,224x224,PNG,true,images/train/9606.png
DS0005,train/14129.jpg,real,none,train,,train,,,,OK,eee878744f25f06a28b64552181e15348d857d93312ecf604b865a76d9cd0800,224x224,224x224,PNG,true,images/train/14129.png
DS0005,train/48175.jpg,real,none,train,,train,,,,OK,193ad62af95439f8d38d662d0c0633f7befc05b6db15d0abd8ef79d36d362837,224x224,224x224,PNG,true,images/train/48175.png
DS0005,train/11684.jpg,real,none,train,,train,,,,OK,1718e319257bea86045c7c219bba8192a80f834baeac36f4a49e32d231efba44,224x224,224x224,PNG,true,images/train/11684.png
DS0005,train/41775.jpg,real,none,train,,train,,,,OK,02b7b84616a96176d55ab98c9d62f65302f03d9e6ca8efbb498b31be8cde119e,224x224,224x224,PNG,true,images/train/41775.png
DS0005,train/75711.jpg,real,none,train,,train,,,,OK,74a959aee06539a32d6d4c0ac6e4b960312fda9268c29134b0dbb9a9a7f06a31,224x224,224x224,PNG,true,images/train/75711.png
DS0005,train/85953.jpg,real,none,train,,train,,,,OK,7f234eff50df79fe5810e81f2f2537d5d139f26354b0648caeccab213aba440e,224x224,224x224,PNG,true,images/train/85953.png
DS0005,train/86249.jpg,real,none,train,,train,,,,OK,14b42753e3636487b73a1bb24f902e3c10d8169afbe0885dc0c7f7679e38f1c2,224x224,224x224,PNG,true,images/train/86249.png
DS0005,train/65364.jpg,real,none,train,,train,,,,OK,695802ab3c73ec3fc98b92c5359f00ca28f25938eba26ff05c0ccfd4328a3dad,224x224,224x224,PNG,true,images/train/65364.png
DS0005,train/60019.jpg,real,none,train,,train,,,,OK,efa89bdfef9950dc045550cbddeebf537496d9450fc18f538dac95fccc6a4aef,224x224,224x224,PNG,true,images/train/60019.png
DS0005,train/39382.jpg,real,none,train,,train,,,,OK,ba95a6a2e760a1a679ab3e96dc7b6333cb38bd6f3f8bfc6427d4473bb0b08e7f,224x224,224x224,PNG,true,images/train/39382.png
DS0005,train/8543.jpg,real,none,train,,train,,,,OK,b2235cc504cd95e6a3eee8b4d6ca7e6901d1bd31c36f12df82e8b9ca4129b4df,224x224,224x224,PNG,true,images/train/8543.png
DS0005,train/2021.jpg,real,none,train,,train,,,,OK,db028540a2a1ec85edffe713efeac6904d6db8dc265e6c0cb56ea56e44db93a3,224x224,224x224,PNG,true,images/train/2021.png
DS0005,train/71986.jpg,real,none,train,,train,,,,OK,bf178c2ad4976161b15a0eabb80c4229d807b9defa6e2e3b68a9560cab990027,224x224,224x224,PNG,true,images/train/71986.png
DS0005,train/49294.jpg,real,none,train,,train,,,,OK,4d73c404660f0541bcc2745660ad016e69e6a644e1c6a476eb71b2cff2501bbb,224x224,224x224,PNG,true,images/train/49294.png
DS0005,train/42530.jpg,real,none,train,,train,,,,OK,9ed7d43733a568e2fcefef40c373414f8eee5db915eb61b3be094258e8e58ad9,224x224,224x224,PNG,true,images/train/42530.png
DS0005,train/49711.jpg,real,none,train,,train,,,,OK,366da8a40ab64ef50bdaa79cf92860eb8b1f34f83d56e6e77f7a678e4c092c1e,224x224,224x224,PNG,true,images/train/49711.png
DS0005,train/80096.jpg,real,none,train,,train,,,,OK,d8b71a4bedaab4ab684c9b12ff736ccc1cbc4880a50fb1406598d92dd3e85b77,224x224,224x224,PNG,true,images/train/80096.png
DS0005,train/29648.jpg,real,none,train,,train,,,,OK,a86ccd4206dfec053514defbe2e632f7902967715f6d93aba4c0ac2b20479eb0,224x224,224x224,PNG,true,images/train/29648.png
DS0005,train/72560.jpg,real,none,train,,train,,,,OK,f4549716e592bedeb914ead2f8f2b051a70204877af044ce5bc6ecaf0778778c,224x224,224x224,PNG,true,images/train/72560.png
DS0005,train/69357.jpg,real,none,train,,train,,,,OK,be001e7c80475058f3637324342f3a7814fe4937047bc5ee9798e7ca054c6c96,224x224,224x224,PNG,true,images/train/69357.png
DS0005,train/15360.jpg,real,none,train,,train,,,,OK,83331bcac7f03ed4ba370fc0051e3a4fa66962f30d1d09d6cccaf8cce20280c4,224x224,224x224,PNG,true,images/train/15360.png
DS0005,train/56071.jpg,real,none,train,,train,,,,OK,6a51d4702bc634684ee6b0c61c1c88594c9df3acd4c360b67a67da8b76111246,224x224,224x224,PNG,true,images/train/56071.png
DS0005,train/82537.jpg,real,none,train,,train,,,,OK,0236e97719ce64d5885fc220f925ebfbd3b32038993f829014efaf391d9c9826,224x224,224x224,PNG,true,images/train/82537.png
DS0005,train/36744.jpg,real,none,train,,train,,,,OK,09f639d5f860b02af28b37ddbfca0edde882bfa61de5c46430c200e8b6ae1615,224x224,224x224,PNG,true,images/train/36744.png
DS0005,train/29764.jpg,real,none,train,,train,,,,OK,e980dca796b094db5839834f584146daaacd458e4be50b6b6b78af78ab880703,224x224,224x224,PNG,true,images/train/29764.png
DS0005,train/66319.jpg,real,none,train,,train,,,,OK,d864cf7e8492fd9bb3d35889ab0fefc75468307f52a1b99379e97ba37145895f,224x224,224x224,PNG,true,images/train/66319.png
DS0005,train/11855.jpg,real,none,train,,train,,,,OK,18fd4bef2a78940b6c910f7fc4214a9a415aafeb7b886a4379d13ab611240cb3,224x224,224x224,PNG,true,images/train/11855.png
DS0005,train/14328.jpg,real,none,train,,train,,,,OK,036da75bb8aa63fde14c3215f0e10128be03243aa9b51f4982d12305bcaa0763,224x224,224x224,PNG,true,images/train/14328.png
DS0005,train/25310.jpg,real,none,train,,train,,,,OK,eeb11eb132903dcd89dd7cf2d9309fbd218140be6abb2c6460cc17e2d819df19,224x224,224x224,PNG,true,images/train/25310.png
DS0005,train/17190.jpg,real,none,train,,train,,,,OK,0694e6b10240455f7edee86f32b7613e31a1cf0acaf01703f4412cd6d8f589f4,224x224,224x224,PNG,true,images/train/17190.png
DS0005,train/75504.jpg,real,none,train,,train,,,,OK,407d643866a616dcf8c4096e3707919910998a4cb554936e122024b11a1a7156,224x224,224x224,PNG,true,images/train/75504.png
DS0005,train/5886.jpg,real,none,train,,train,,,,OK,6e70436be24632ee6104c55d7946744ad77ca7643d050eb95582cc24a6e7bf84,224x224,224x224,PNG,true,images/train/5886.png
DS0005,train/81999.jpg,real,none,train,,train,,,,OK,8474ab2438da1bc76e0855eac9deeb45b0a0ef7fbc35bc2a15a484dfa9686dcb,224x224,224x224,PNG,true,images/train/81999.png
DS0005,train/33021.jpg,real,none,train,,train,,,,OK,221f11ee4313361e7f6137a0fd87445f9e0904dd80502221cc9a930e950a3b86,224x224,224x224,PNG,true,images/train/33021.png
DS0005,train/46264.jpg,real,none,train,,train,,,,OK,500b991f33e238b9afce9bee5132c6591077fe40e260232bb6648ddbdd643e02,224x224,224x224,PNG,true,images/train/46264.png
DS0005,train/18950.jpg,real,none,train,,train,,,,OK,54443c80a45900225615b81069bc4fc8b3aca0c33f5e4ce6531d463bdd9ba3a8,224x224,224x224,PNG,true,images/train/18950.png
DS0005,train/32340.jpg,real,none,train,,train,,,,OK,d2a70bf21b39a8caebc8772799673d7c8845a5c5be0342d95289956adb56609a,224x224,224x224,PNG,true,images/train/32340.png
DS0005,train/24778.jpg,real,none,train,,train,,,,OK,67d23638d22977f19493760826c89900616b41e00b22cd12cbb622dc32d8e447,224x224,224x224,PNG,true,images/train/24778.png
DS0005,train/30415.jpg,real,none,train,,train,,,,OK,5f261b6bbc63ea11c4937f2ba28fca954dc447785dae9e7614f9c2915c25544a,224x224,224x224,PNG,true,images/train/30415.png
DS0005,train/53425.jpg,real,none,train,,train,,,,OK,3aef79626ac8a652fe875cc9be563a97ed4f6bafd122542ce4343bf8f606f69e,224x224,224x224,PNG,true,images/train/53425.png
DS0005,train/71403.jpg,real,none,train,,train,,,,OK,ef9e57f6d00fc559fd719bd216f9dadc5d05bc8081982f6c77373d3fdc499ed3,224x224,224x224,PNG,true,images/train/71403.png
DS0005,train/58324.jpg,real,none,train,,train,,,,OK,3ffec284a300e77b6658b55897a43b4f47e05e2b3fb07be99e58ca8c01c1a337,224x224,224x224,PNG,true,images/train/58324.png
DS0005,train/37280.jpg,real,none,train,,train,,,,OK,24597c887de40bee51ab0013dee212289ba100c13368526c995f66ee6f0b26dd,224x224,224x224,PNG,true,images/train/37280.png
DS0005,train/79494.jpg,real,none,train,,train,,,,OK,307c7c32bbd54ce4a5eff47426035aba095dbffc1839dbc625397343351c0f07,224x224,224x224,PNG,true,images/train/79494.png
DS0005,train/21154.jpg,real,none,train,,train,,,,OK,b3069d467b51ecf711355cce9a60839fb60c6d4f84aab291906cb29ab5d0ddbe,224x224,224x224,PNG,true,images/train/21154.png
DS0005,train/13314.jpg,real,none,train,,train,,,,OK,801dc043125a85073f51bfdb7736914c574715757e3abb6d904850caff795255,224x224,224x224,PNG,true,images/train/13314.png
DS0005,train/7384.jpg,real,none,train,,train,,,,OK,8c9324a185ee52462df7f63fbfea839a74331eb6f7545da08605acf00621a760,224x224,224x224,PNG,true,images/train/7384.png
DS0005,train/30059.jpg,real,none,train,,train,,,,OK,b99569722455f89b7a70b7c2c1f411e77489b3b53128142c9a39df937f944af9,224x224,224x224,PNG,true,images/train/30059.png
DS0005,train/16652.jpg,real,none,train,,train,,,,OK,c0ef773539a3a1659eed9722151064bed28beb41cb699982b2660aefbfaa472c,224x224,224x224,PNG,true,images/train/16652.png
DS0005,train/3899.jpg,real,none,train,,train,,,,OK,cc0c61e701a0284e8a199770f27ddf2cf1d45c18109e079f823330cb7af8ce88,224x224,224x224,PNG,true,images/train/3899.png
DS0005,train/23596.jpg,real,none,train,,train,,,,OK,64096362a91bf900f267eb99d94fb472700319876a3402fa655587957b80568d,224x224,224x224,PNG,true,images/train/23596.png
DS0005,train/82559.jpg,real,none,train,,train,,,,OK,407b277ace30cf6e8b47f312497fb1a6254b3beb9c5cce065fda7b194378d676,224x224,224x224,PNG,true,images/train/82559.png
DS0005,train/40607.jpg,real,none,train,,train,,,,OK,a35a29135af9ec4080c5c4c15ea26de58472764763603378157c2781f6cfe97f,224x224,224x224,PNG,true,images/train/40607.png
DS0005,train/41313.jpg,real,none,train,,train,,,,OK,c296b818a966c1b8d9c7e6a846cdd710e13c4e472a53d4d350188239653db2ba,224x224,224x224,PNG,true,images/train/41313.png
DS0005,train/59288.jpg,real,none,train,,train,,,,OK,65a6d758492772c98e3506a248d917bda7b4c3ea56239c517976543a4dfe84ef,224x224,224x224,PNG,true,images/train/59288.png
DS0005,train/29223.jpg,real,none,train,,train,,,,OK,00092f6a6adac6b0ef753c9aa2095caf4108da5a1eedda6e4b07b6ee19df6edd,224x224,224x224,PNG,true,images/train/29223.png
DS0005,train/27382.jpg,real,none,train,,train,,,,OK,a1a42bb30536b0af5435fa32f2c319eeaa6336b24399747ae68611406759ee94,224x224,224x224,PNG,true,images/train/27382.png
DS0005,train/68948.jpg,real,none,train,,train,,,,OK,39094f331060641fb5db81bde752436ce4ec3ae54d80715a9408a6aaeaa86ec6,224x224,224x224,PNG,true,images/train/68948.png
DS0005,train/66442.jpg,real,none,train,,train,,,,OK,108c143d4d5611a240608c21952366205782dcb2bc368427874978b934b87dd1,224x224,224x224,PNG,true,images/train/66442.png
DS0005,train/51989.jpg,real,none,train,,train,,,,OK,fec34f83c1d0b00a82da51e5a1e833ac36fa7e5c3cce3c6b90b712a5c1068098,224x224,224x224,PNG,true,images/train/51989.png
DS0005,train/59158.jpg,real,none,train,,train,,,,OK,a37e12b741219f8d5c85f52acdd3d956a5fa4487ef01c1abdcb7149f4f6bb909,224x224,224x224,PNG,true,images/train/59158.png
DS0005,train/59808.jpg,real,none,train,,train,,,,OK,475fc0af1a729be0ce95c975d241fbc112a488e95264ac0cc2283aaf665b0297,224x224,224x224,PNG,true,images/train/59808.png
DS0005,train/28091.jpg,real,none,train,,train,,,,OK,12f5df10a59b55d73fe82d43a6be0c452381afe2dfc7d00cedf4815a8c1945e9,224x224,224x224,PNG,true,images/train/28091.png
DS0005,train/46204.jpg,real,none,train,,train,,,,OK,9ee0df5fbb8f1929ec4137714d52ba12317b8225cf1ed796c3021a3e83538395,224x224,224x224,PNG,true,images/train/46204.png
DS0005,train/40346.jpg,real,none,train,,train,,,,OK,1f786dd6f077d98380b1d2e60b564ca13d6a5d71aa9b553e92bbc9d17d620be5,224x224,224x224,PNG,true,images/train/40346.png
DS0005,train/82453.jpg,real,none,train,,train,,,,OK,049d37de6341eaa1b7f152c951d70993fdbcd78c38fbe9b71ad570fc9506fcc9,224x224,224x224,PNG,true,images/train/82453.png
DS0005,train/27376.jpg,real,none,train,,train,,,,OK,cb7bec66a6966c2e00f47b4cf17619dc87a2dfda54ac0256e77b91b657683f60,224x224,224x224,PNG,true,images/train/27376.png
DS0005,train/24917.jpg,real,none,train,,train,,,,OK,9dfe235263da8eac4f94fe2b93c4c73b2935b9864fde8a965155c148e2ad5095,224x224,224x224,PNG,true,images/train/24917.png
DS0005,train/62427.jpg,real,none,train,,train,,,,OK,b958ee3fd7fe2a6505658d000145e57614e3178ab7ee345d9d0a13300256e7c6,224x224,224x224,PNG,true,images/train/62427.png
DS0005,train/1995.jpg,real,none,train,,train,,,,OK,73bcda69d7ccc6a42d1d2472369285425dcb31004b5def23b888c6090114e95a,224x224,224x224,PNG,true,images/train/1995.png
DS0005,train/30147.jpg,real,none,train,,train,,,,OK,ea7baa355257a57ecc372d3aae85040a41d35a9f691903cb360ce1527a635f5e,224x224,224x224,PNG,true,images/train/30147.png
DS0005,train/81620.jpg,real,none,train,,train,,,,OK,d0cdab320d24b976c46b997088aff80a2f794cbd9ee9f55046c9bf5f1ae94d76,224x224,224x224,PNG,true,images/train/81620.png
DS0005,train/45789.jpg,real,none,train,,train,,,,OK,4fa26e6c39b98fb9299da7d1205907762649838ef06b0a7589caa0c835d742d9,224x224,224x224,PNG,true,images/train/45789.png
DS0005,train/83166.jpg,real,none,train,,train,,,,OK,e0cf1dcd77718629a5fd5cb2a2bc2b815ab808737a8c05b072906cbd9be9d812,224x224,224x224,PNG,true,images/train/83166.png
DS0005,train/30579.jpg,real,none,train,,train,,,,OK,f0cca022c0dcacbb07187c85896bc44852cee74285e73e03a5c09ba7cc6b7479,224x224,224x224,PNG,true,images/train/30579.png
DS0005,train/85321.jpg,real,none,train,,train,,,,OK,a37661665f4e38151fc7491deab65c0a2d5d214bdaef39f6be07674b0e6b88db,224x224,224x224,PNG,true,images/train/85321.png
DS0005,train/70672.jpg,real,none,train,,train,,,,OK,b5339c3f32546c1c362fa683d8d2c01a604cd67409d2fa7d9be34ce9e8671e3e,224x224,224x224,PNG,true,images/train/70672.png
DS0005,train/5477.jpg,real,none,train,,train,,,,OK,b3977868edb08931cea3f2040e7a01681c30b9bd7534fb0d69cf0d101c9b232d,224x224,224x224,PNG,true,images/train/5477.png
DS0005,train/64542.jpg,real,none,train,,train,,,,OK,5757a40b869249d9ce1ca67c4c4c91b8c00ae622a4c119f0035428e151e3bf6c,224x224,224x224,PNG,true,images/train/64542.png
